Date,Open,Close,High,Low,Volume,MA7,MA30
2006-01-05 00:00:00,19.54638528791068,19.669637776896465,19.51013512526695,19.56813621520996,48245500.0,19.235666002546036,19.76074937184652
2006-01-06 00:00:00,19.4956369379758,19.575388965162357,19.205631452099997,19.5101375579834,100963000.0,19.271915980747767,19.732473691304524
2006-01-09 00:00:00,19.524627713094745,19.62612923303423,19.40137527480201,19.473876953125,55625000.0,19.318524496895925,19.708306376139323
2006-01-10 00:00:00,19.32162700122717,19.589882847686468,19.27812653902058,19.575382232666016,64921900.0,19.367202758789062,19.682688903808593
2006-01-11 00:00:00,19.582641880054233,19.85814678257017,19.502889842259037,19.785646438598633,70120700.0,19.4428106035505,19.664321581522625
2006-01-12 00:00:00,19.75664335728225,19.76389366757618,19.55363881761805,19.676891326904297,45994800.0,19.560885293143137,19.653204727172852
2006-01-13 00:00:00,19.597149679495615,19.756652430648867,19.58264905224825,19.713151931762695,41418000.0,19.59195818219866,19.640154457092287
2006-01-17 00:00:00,19.50288481616719,19.71313963149502,19.50288481616719,19.56813621520996,58566600.0,19.61474609375,19.628312873840333
2006-01-18 00:00:00,19.386877980640623,19.560881208683842,19.357878134060787,19.452129364013672,52376200.0,19.61474609375,19.606562423706055
2006-01-19 00:00:00,19.481135745586986,19.749390274527855,19.46663512703475,19.589887619018555,60367600.0,19.60645920889718,19.578045082092284
2006-01-20 00:00:00,19.58263766873575,19.58263766873575,19.038876908754453,19.147628784179688,79165900.0,19.62303216116769,19.557986386617024
2006-01-23 00:00:00,19.147622621463558,19.234624923514886,19.067870626487732,19.104122161865234,47925600.0,19.561924525669642,19.52705249786377
2006-01-24 00:00:00,19.0968776242297,19.176629643299748,19.00987529589372,19.053377151489258,63040700.0,19.46456391470773,19.493218167622885
2006-01-25 00:00:00,19.147625445473924,19.26362761008129,19.017122664576913,19.1403751373291,59072100.0,19.37549046107701,19.45914255777995
2006-01-26 00:00:00,19.25637774056448,19.37237990781418,19.075124181379955,19.21287727355957,69509300.0,19.293665204729354,19.427483304341635
2006-01-27 00:00:00,19.74214419571958,20.264155512619066,19.713144335255937,20.14815330505371,134520700.0,19.242913927350724,19.40452454884847
2006-01-30 00:00:00,20.169893198826426,20.430898732325918,20.140893352245776,20.300395965576172,103999200.0,19.342345918927872,19.420475069681803
2006-01-31 00:00:00,20.235144039194505,20.575900178787695,20.206144193392063,20.409147262573242,94841300.0,19.44384711129325,19.442466990152994
2006-02-01 00:00:00,20.271402350275565,20.35115437832376,20.126400297198686,20.329404830932617,68448800.0,19.62406403677804,19.472192128499348
2006-02-02 00:00:00,20.27865289269098,20.29315351302138,19.974146780028974,20.06839942932129,55073400.0,19.79910441807338,19.499742952982583
2006-02-03 00:00:00,19.923390393663578,20.082894406770055,19.821888845581185,19.96689224243164,75022700.0,19.944107600620814,19.52028528849284
2006-02-06 00:00:00,19.945145823986675,19.9668967532846,19.640639728091642,19.698640823364258,60170500.0,20.06218147277832,19.536719131469727
2006-02-07 00:00:00,19.539144996141612,19.68414709364898,19.43764200674521,19.53189468383789,72159500.0,20.13157626560756,19.547352663675944
2006-02-08 00:00:00,19.58263927516616,19.63339006233752,19.365134123617878,19.5101375579834,51795200.0,20.04353931971959,19.555811564127605
2006-02-09 00:00:00,19.546384037719534,19.59713619817173,19.321630001422566,19.328880310058594,52861700.0,19.93064526149205,19.562336603800457
2006-02-10 00:00:00,19.29988093501658,19.495633741603925,19.220128920905623,19.350631713867188,52127000.0,19.776321411132812,19.567170015970866
2006-02-13 00:00:00,19.307132405805103,19.35788457420025,19.096878953874565,19.133129119873047,46707000.0,19.636496680123464,19.574420102437337
2006-02-14 00:00:00,19.14762532474273,19.343379494853956,19.10412485900297,19.32162857055664,58432900.0,19.502886635916575,19.57732016245524
2006-02-15 00:00:00,19.350731360430256,19.590796765731785,19.277983973587762,19.55442237854004,62808900.0,19.410706111363,19.589403661092124
2006-02-16 00:00:00,19.532605225616095,19.568978236610896,19.328912756437486,19.50350570678711,48868500.0,19.390103476388113,19.592571703592935
2006-02-17 00:00:00,19.401654447511063,19.503499958311636,19.321632181858604,19.423479080200195,41513200.0,19.386047908238,19.590900675455728
2006-02-21 00:00:00,19.438028679037462,19.438028679037462,19.161590251836618,19.307085037231445,50216100.0,19.373668125697545,19.586078770955403
2006-02-22 00:00:00,19.29981360575571,19.539879073249132,19.256164329817736,19.438032150268555,43043100.0,19.370554515293666,19.579310353597005
2006-02-23 00:00:00,19.445301415126,19.56169667560427,19.30708291052115,19.394378662109375,47359100.0,19.383040291922434,19.578115526835123
2006-02-24 00:00:00,19.343458561062953,19.452578959279016,19.292535801064865,19.372556686401367,44753800.0,19.42036165509905,19.572082074483237
2006-02-27 00:00:00,19.459850292518894,19.83086068889986,19.401652664902716,19.678091049194336,51301500.0,19.427637100219727,19.55831241607666
2006-02-28 00:00:00,19.605343466405383,19.859957199377813,19.54714584350586,19.54714584350586,65036100.0,19.44530405317034,19.55835240681966
2006-03-01 00:00:00,19.62716934427858,19.787213869406482,19.60534609997275,19.74356460571289,53061200.0,19.451538358415878,19.552818870544435
2006-03-02 00:00:00,19.65627223507641,19.7144698758059,19.568975080211576,19.619897842407227,41850300.0,19.497264862060547,19.558666483561197
2006-03-03 00:00:00,19.50349838081311,19.758113524761562,19.4525756295316,19.590795516967773,45218800.0,19.54195240565709,19.564258766174316
2006-03-06 00:00:00,19.583526862928903,19.75084492389031,19.518054336893332,19.576251983642578,53054100.0,19.563775743756974,19.56428902943929
2006-03-07 00:00:00,19.568972319191943,19.71446709425816,19.503499809166247,19.685367584228516,51613900.0,19.589757646833146,19.578576469421385
2006-03-08 00:00:00,19.634444765645263,20.005455192075956,19.61989501067755,19.82358741760254,57547400.0,19.63444491795131,19.597951316833495
2006-03-09 00:00:00,19.838129643617624,19.9472499893802,19.641712188720703,19.641712188720703,45360700.0,19.655230113438197,19.623624992370605
2006-03-10 00:00:00,19.685362429984075,19.801757664544727,19.554417444218178,19.765384674072266,41297200.0,19.668739591326034,19.64033622741699
2006-03-13 00:00:00,19.772667298988896,19.85268957443946,19.598074378721368,19.721744537353516,40342600.0,19.6718567439488,19.658753140767416
2006-03-14 00:00:00,19.67081964917521,19.91815855215938,19.63444526083854,19.809038162231445,39821800.0,19.68640627179827,19.64453951517741
2006-03-15 00:00:00,19.78721496163302,19.9690827411056,19.64899506072237,19.903610229492188,57152000.0,19.717583792550222,19.628160921732583
